iyear,imonth,iday,provstate,city,latitude,longitude,specificity,vicinity,location,attacktype1,attacktype1_txt,targtype1,targtype1_txt,weaptype1,weaptype1_txt,ishostkid,nhostkid,nhostkidus,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte
2012,5,13,Chhattisgarh,Pakhanjure,20.035988,80.620102,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,1,0,0
2012,5,19,Odisha,Khairaput,18.486587,82.237957,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,0,0,0
2012,6,10,Assam,Manja,25.966816,93.438668,1,0,"Lunglit area under Manja police station, Karbi Anglong District",6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,16,0,,0,0,,0,0
2012,6,11,Maharashtra,Gadchiroli,20.181843,80.006844,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,0,0,0
2012,8,28,Meghalaya,Chokpot,25.318662,90.440804,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,,0,0,,0,0
2012,9,23,Odisha,Badtunda,21.411403,83.48858,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2012,10,16,Odisha,Kalimela,18.363526,81.895253,2,0,The event occurred in the Malkangiri district.,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,3,0,,0,0,,0,0
2012,10,20,Meghalaya,East Garo Hills district,25.567169,90.525782,3,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,3,0,0,0,0,0,0,0
2012,10,28,Odisha,Kalimela,18.363526,81.895253,2,0,The event occurred in the Malkangiri district.,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2012,11,15,Jammu and Kashmir,Nehru Park,34.09074,74.846053,1,0,On bank of Dal Lake,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,4,0,0
2012,11,26,Jharkhand,Usuruia,22.210076,85.247011,1,0,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2012,12,16,Jharkhand,Goilkera,22.50757,85.376916,1,0,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2012,12,26,Jharkhand,Garhwa,24.108456,83.677393,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2013,4,16,Meghalaya,Swangre,25.580692,90.886703,1,1,The incident took place in West Khasi Hills district.,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2013,1,10,Assam,Ledo,27.295647,95.736383,2,1,"Under Tikak west colliery of Tikak coal field, Tinsukia District",6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,4,0,0,0,0,0,0,0
2013,1,26,Bihar,Badildih,24.773331,86.068756,2,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,8,0,0,0,0,0,0,0
2013,2,3,Maharashtra,Goh,19.876165,75.343314,2,0,Occurred Near Goh Bazaar; Located In Aurangabad District,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,0,0,0
2013,2,15,Meghalaya,Williamnagar,25.49546,90.61682,1,0,Located In East Garo Hills District,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2013,2,15,Assam,Betagaon,26.635315,91.687549,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,0,0,0,0,0,0
2013,4,23,Manipur,Thingtupung,24.736152,93.217571,1,1,The incident took place in Tamenglong district.,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,4,0,0,0,0,0,0,0
2013,4,24,Meghalaya,Wageasi,25.820599,90.787053,1,1,The incident took place in North Garo Hills district.,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2013,5,9,Assam,Bouserkuti,26.263204,89.706444,1,0,The incident took place in the Dhubri district.,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,1,0,0
2013,5,9,West Bengal,Mansai,26.273745,89.728564,1,0,The incident occurred at a labor camp,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2013,5,11,Assam,Bengtol,26.639323,90.476293,1,0,The incident took place in Chirang district.,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,0,0,0,0,0,0
2013,6,6,Assam,Karbi Anglong district,26.57701,93.171649,3,0,"The incident occurred in the national park of Karbi Anglong district, Assam state.",6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,3,0,,0,0,,0,0
2013,6,23,Meghalaya,South Garo Hills district,25.330097,90.563609,3,0,Incident occurred in the South Garo Hills district of the state.,2,Armed Assault,1,Business,5,Firearms,0,,,8,0,0,3,0,0
2013,6,24,Bihar,Muzaffarpur,26.124155,85.364771,1,0,The attack occurred in the Kudhni village.,1,Assassination,1,Business,5,Firearms,0,,,2,0,0,1,0,0
2013,7,18,Jammu and Kashmir,Pampore,34.016667,74.918056,1,0,The incident occurred in Namblabal village of the city.,2,Armed Assault,1,Business,5,Firearms,0,,,3,0,0,0,0,0
2013,7,27,Jharkhand,Palamu district,24.129604,84.185606,3,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,3,0,0,0,0,0,0,0
2013,8,8,Assam,Bokajan,26.020855,93.778168,1,0,The incident took place in Karbi Anglong district.,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2013,8,17,Assam,Baska district,26.662885,91.354721,3,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,0,,,0,0,0,1,0,0
2013,9,21,Assam,Charduar,26.868715,92.780945,1,0,The incident occurred near the 12 Mile area.,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,0,0,0,0,0,0
2013,10,20,Odisha,Jugasaipatna,19.740027,83.191938,1,0,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2013,11,20,Assam,Hailakandi district,24.585433,92.589132,3,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,,0,0,,0,0
2013,12,10,Manipur,Tuisenphai,24.800712,94.058647,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,2,0,0,0,0,0,0,0
2013,12,14,Odisha,Malkangiri district,18.352486,81.953482,3,0,The incident occurred in MV-90 village in Kalimela area.,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,0,0,0
2013,12,22,Jharkhand,Budhaniya,24.4833,86.7,2,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,7,0,0,0,0,0,0,0
2013,12,22,Assam,Chirang district,26.63755,90.644049,3,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,4,0,0,0,0,0,0,0
2013,12,26,Bihar,Nepa,24.885126,84.874189,1,0,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2014,1,11,Manipur,Senapati district,24.8817,93.807461,3,0,The incident occurred at a worksite near the Singda Dam in the district.,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,4,0,0,0,0,0,0,0
2014,1,23,Manipur,Senapati district,25.2661,94.020793,3,0,The incident occurred in the Sadar Hills area of the district.,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,2,0,0,0,0,0,0,0
2014,2,2,Meghalaya,Sasatgre,25.529198,90.425278,1,0,The incident took place in West Garo Hills district.,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,2,0,1,0,0,1,0,0
2014,2,18,Jharkhand,Mandu,23.855894,85.441654,1,0,The incident took place in Ramargah district.,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,4,0,0,0,0,0,0,0
2014,3,28,Chhattisgarh,Kirandul,18.633679,81.257265,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2014,3,31,Meghalaya,Rongrikkimgre,25.320978,90.439742,2,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,,0,0,,0,0
2014,4,1,Meghalaya,Gasuapara,25.224205,90.376971,1,0,The incident occurred in the South Garo Hills District of Meghalaya.,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,2,0,,0,0,,0,0
2014,4,2,Meghalaya,East Garo Hills district,25.565254,90.526723,3,0,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,1,0,0
2014,4,2,Assam,Barabadha,26.360833,89.907222,2,0,,2,Armed Assault,1,Business,5,Firearms,0,,,3,0,0,1,0,0
2014,4,6,Jammu and Kashmir,Pulwama,33.872037,74.901552,1,0,,1,Assassination,1,Business,5,Firearms,0,,,0,0,0,1,0,0
2014,4,26,Assam,Rangamati,26.677541,93.931647,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,0,0,0,0,0,0
2014,4,27,Jharkhand,Gaghra,22.684233,85.513267,1,1,,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,0,0,0
2014,4,30,Meghalaya,Williamnagar,25.508723,90.614388,1,0,"Event occurred at a petrol station in Williamnagar, Meghalaya.",7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,1,0,1
2014,5,2,Assam,Golaghat district,26.52,93.97,3,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,5,0,,0,0,,0,0
2014,5,7,Jharkhand,Ghatshila,22.587339,86.474391,1,0,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2014,6,3,Odisha,Sikarpie,19.169589,83.416369,2,0,The incident occurred in Rayagada district.,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,0,0,0
2014,6,16,Meghalaya,Rangatari,25.585414,90.035661,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,2,0,0,0,0,1,0,0
2014,6,16,Jharkhand,Hesatu,23.736574,83.825043,2,0,The incident occurred in the Garhwa district,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2014,6,17,Assam,Kalachand,25.339225,93.132892,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,0,0,0,0,0,0
2014,6,24,Bihar,Budhauli,24.890382,85.742329,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,1,0,0
2014,7,3,Meghalaya,Kharkutta,25.924852,90.898224,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,0,0,0,0,0,0
2014,7,29,Assam,Dima Hasao district,25.3478,93.017571,3,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,,0,0,,0,0
2014,7,31,Jammu and Kashmir,Srinagar,34.083536,74.797319,1,0,The incident occurred in the Kaka Sarai neighborhood,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,0,0,0
2014,8,31,Assam,Hatikhali,25.64025,93.101985,2,0,The incident occurred in the Hatikhali area,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,0,0,0,0,0,0
2014,10,10,Mizoram,Rajivnagar,23.719517,92.29996,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,16,0,,0,0,,0,0
2014,11,13,Odisha,Pedapadu,19.358012,83.721242,2,1,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2014,11,17,Tripura,Parsurampara,23.788136,91.734445,1,1,The incident occurred between Parsurampara and Amar villages,2,Armed Assault,1,Business,5,Firearms,0,,,2,0,0,1,0,0
2014,11,22,Meghalaya,Rongara,25.594539,90.25027,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,,0,0,,0,0
2014,11,27,Assam,Lakhimpur,27.197586,94.151157,2,1,,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,2,0,0
2014,12,5,Meghalaya,Dambuk Aga,25.213044,90.762847,2,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,0,0,0,0,0,0
2014,12,24,Assam,Mariani,26.65153,94.328155,1,1,The incident occurred near Mariani,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,3,0,0,0,0,0,0,0
2014,12,29,Assam,Umrangso,25.513432,92.737062,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,2,0,,0,0,,0,0
2015,8,2,Jharkhand,Macca,23.361831,85.317299,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,1,0,0
2015,10,12,Chhattisgarh,Narayanpur district,19.723535,81.242411,3,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,,0,0,,0,0
2015,1,25,Kerala,Wayanad district,11.699468,76.079801,3,0,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2015,2,1,Karnataka,Manubothulagadda,15.64131,74.514799,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,4,0,0,0,0,0,0,0
2015,2,26,Manipur,Chawangkining,25.15192,93.969963,2,0,The incident occurred in the Kangpokpi tehsil of the Senapati district.,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,,0,0,,0,0
2015,3,26,Jharkhand,Machadiha,22.444977,86.676759,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,3,0,0
2015,3,27,Assam,Aulachowka,26.410254,91.974697,1,0,The incident occurred on the National Highway in Aulachowka,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,0,0,0
2015,4,1,Chhattisgarh,Chargaon,20.186773,81.081073,2,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,5,0,0,0,0,0,0,0
2015,4,1,Manipur,Kambiron,24.749962,93.385499,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,1,0,0
2015,4,12,Chhattisgarh,Kanker district,20.271481,81.490233,3,0,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2015,4,18,Meghalaya,Baghmara,25.193491,90.634631,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,0,0,0,0,0,0
2015,4,29,Jharkhand,Churchu,23.907766,85.513586,1,0,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2015,5,1,Jammu and Kashmir,Sopore,34.285891,74.461538,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,,0,0
2015,5,1,Jammu and Kashmir,Sopore,34.285891,74.461538,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,,0,0
2015,5,1,Jammu and Kashmir,Sopore,34.285891,74.461538,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,,0,0
2015,5,8,Chhattisgarh,Marenga,19.143321,81.576094,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,50,0,1,0,0,0,0,0
2015,5,8,Chhattisgarh,Tikanpal,18.626553,81.338256,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,50,0,0,0,0,0,0,0
2015,5,8,Chhattisgarh,Tahakwada,19.175051,81.246376,2,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,50,0,0,0,0,0,0,0
2015,5,8,Chhattisgarh,Junpani,18.39186,81.657827,2,0,The incident occurred in the Sukma district.,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,50,0,0,0,0,0,0,0
2015,5,13,Jharkhand,Latehar district,23.744186,84.504429,3,0,,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,3,0,0
2015,5,20,Jharkhand,Parswar,23.667519,83.840976,1,0,,2,Armed Assault,1,Business,5,Firearms,1,2,0,0,0,0,2,0,0
2015,5,25,Jammu and Kashmir,Sopore,34.285819,74.464471,1,0,The incident occurred in the Iqbal Market area,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,2,0,0
2015,5,27,Jharkhand,Bartala,24.342699,87.445176,1,0,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2015,5,30,Assam,Lumding,25.751627,93.172876,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,5,0,,0,0,,0,0
2015,6,6,Bihar,Muzaffarpur district,26.120888,85.36472,3,0,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2015,6,10,Meghalaya,Bangsi Minol,25.869934,90.740006,2,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,0,0,0,0,0,0
2015,6,12,Jammu and Kashmir,Bomai,34.365395,74.389536,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,0,0,0
2015,7,20,Bihar,Dudhiyatadi,24.770358,86.851277,2,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,9,0,0
2015,7,27,Punjab,Dinanagar,32.126683,75.463456,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,0,0,0
2015,7,27,Punjab,Dinanagar,32.126683,75.463456,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,2,0,0,0,0,0
2015,8,2,Chhattisgarh,Bailadila,18.716667,81.233333,1,0,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2015,8,8,Bihar,Banka district,24.773367,86.824526,3,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,,0,0
2015,8,12,Jharkhand,Jamgai,23.325724,84.869926,1,0,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2015,9,12,Meghalaya,Chandagre,25.317811,90.439937,2,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,2,0,0,0,0,0,0,0
2015,10,24,Chhattisgarh,Bhopalpatnam,18.861224,80.382567,1,0,The incident occurred in the Bijapur district.,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2015,10,24,Chhattisgarh,Bhadrakali,18.820545,80.359412,1,0,The incident occurred in the Bijapur district.,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2015,10,24,Chhattisgarh,Tarlaguda,18.614262,80.353691,1,0,The incident occurred in the Bijapur district.,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2015,10,29,Chhattisgarh,Kanker district,20.199012,81.075466,3,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,,0,0
2015,11,4,Manipur,Unknown,24.663717,93.906269,4,0,The incident occurred in the Imphal-Jiribam road.,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,5,0,0,0,0,0,0,0
2015,11,30,Assam,Namrup,27.183584,95.346856,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,2,0,0
2015,12,9,Jharkhand,Jamshedpur district,22.80412,86.20336,3,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,1,0,0,0,0,0
2015,12,22,Manipur,Imphal,24.82362,93.91157,1,0,The incident occurred in the Lamphel area.,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,0,0,0
2016,12,20,Manipur,Unknown,24.663717,93.906269,4,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,,0,0,,0,0
2016,1,4,Meghalaya,Nangapa,25.651417,90.60741,2,0,The incident occurred between Dagal and Songsak.,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,1,0,0,0,0,0
2016,1,31,Odisha,Taupadar,18.854199,82.737644,2,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,1,0,0
2016,1,31,Odisha,Kasuguda,18.629994,82.971984,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,1,0,0
2016,1,31,Odisha,Borabandha,18.633968,82.98913,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,1,0,0
2016,2,3,Assam,Digboi,27.39681,95.622044,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,1,0,0
2016,2,16,Jharkhand,Nagasoreng,22.962834,85.925558,2,0,The incident occurred on NH-33 in Ichagarh area,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2016,2,17,Meghalaya,Ganol Apal,25.58152,90.272819,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,2,0,,0,0,,0,0
2016,2,19,Manipur,Khurai,24.776643,93.943962,2,0,The incident occurred in Imphal East district.,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,2,0,0
2016,3,7,Chhattisgarh,Pallemadi,21.10006,81.030049,2,0,The incident occurred in Rajnandgaon district.,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,0,0,0
2016,4,14,Chhattisgarh,Rajnandgaon,21.09677,81.028437,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2016,5,10,Bihar,Bela,24.970643,84.970406,1,1,The incident occurred in Gaya district.,5,Hostage Taking (Barricade Incident),1,Business,5,Firearms,1,-99,0,0,0,0,0,0,0
2016,5,10,Arunachal Pradesh,Kherem Murah,27.507812,95.907251,2,0,The incident occurred near Bordumsa in Changlang district.,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,0,0,0,1,0,0
2016,5,20,Jharkhand,Ghaghra,23.482927,84.446456,1,0,The incident occurred in Gumla district.,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,4,0,0
2016,5,31,Bihar,Dogla Bathan,24.795452,85.003001,2,1,The incident occurred in Gaya district.,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,4,0,0
2016,6,25,Rajasthan,Nasirabad,26.299277,74.735386,1,1,The incident occurred in Tehsil Tampoo area.,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,1,0,0
2016,10,10,Manipur,Imphal,24.820844,93.953641,1,0,The incident occurred in Imphal East district.,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,1,0,,0,0,,0,0
2016,10,27,Assam,Tangla,26.657273,91.912366,1,0,The incident occurred in Udalguri district.,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,1,0,1
2016,10,29,Manipur,Moreh,24.251064,94.301185,1,0,The incident occurred in Chandel district.,2,Armed Assault,1,Business,5,Firearms,0,,,1,0,0,1,0,0
2016,11,6,Jharkhand,Hesakocha,22.907721,85.935565,1,0,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2016,11,18,Odisha,Bhitarakota,18.653333,82.943889,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,-99,0,0,0,0,0,0,0
2016,11,21,Assam,Champijang,25.182845,93.120263,2,0,"The incident occurred in Champijang, near Mahur.",6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,3,0,,0,0,,0,0
2016,11,21,Jammu and Kashmir,Charar-i-Sharif,33.863056,74.765,1,0,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,,0,0
2016,12,2,Jharkhand,Hazaribagh,23.997574,85.359349,1,0,,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,1,3,0,0,0,0,3,0,0
2016,12,8,Jammu and Kashmir,Arihal,33.811916,74.891444,1,0,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2016,12,12,Manipur,Awangkhul,24.824882,93.562291,1,1,The incident occurred six kilometers from Awangkhul.,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,1,0,0
2016,12,12,Manipur,Sehjang,24.395264,93.595508,1,1,,2,Armed Assault,1,Business,5,Firearms,0,,,0,0,0,1,0,0
2016,12,15,Jammu and Kashmir,Ratnipora,33.920852,74.943838,1,0,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
2016,12,17,Assam,Margherita,27.291066,95.669461,1,0,,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0,,,0,0,0,0,0,0
1983,10,13,Delhi,Delhi,28.658188,77.227403,1,0,,3,Bombing/Explosion,1,Business,6,Explosives/Bombs/Dynamite,0,,,4,,,24,,
1983,10,13,Delhi,Delhi,28.658188,77.227403,1,0,,3,Bombing/Explosion,1,Business,6,Explosives/Bombs/Dynamite,0,,,4,,,24,,
1984,5,14,Unknown,Unknown,,,5,0,,3,Bombing/Explosion,1,Business,6,Explosives/Bombs/Dynamite,0,,,3,,,0,,
1984,6,15,Assam,Tezpur,26.652846,92.792524,1,0,,3,Bombing/Explosion,1,Business,6,Explosives/Bombs/Dynamite,0,,,1,,,21,,
1984,9,12,Punjab,Jalandhar,31.326015,75.576183,1,0,,3,Bombing/Explosion,1,Business,6,Explosives/Bombs/Dynamite,0,,,2,,,15,,
1984,10,25,Delhi,Delhi,28.658188,77.227403,1,0,,3,Bombing/Explosion,1,Business,6,Explosives/Bombs/Dynamite,0,,,0,,,18,,
1986,2,8,Punjab,Gurdaspur,32.040763,75.401886,1,0,,3,Bombing/Explosion,1,Business,6,Explosives/Bombs/Dynamite,0,,,0,,,0,,
1986,8,6,Delhi,Delhi,28.658188,77.227403,1,0,,3,Bombing/Explosion,1,Business,6,Explosives/Bombs/Dynamite,0,,,0,,,0,,
1987,6,2,Punjab,Jalandhar,31.326015,75.576183,1,0,,3,Bombing/Explosion,1,Business,6,Explosives/Bombs/Dynamite,0,,,4,,,30,,
1987,8,7,West Bengal,Darjeeling,27.036007,88.262675,1,0,,3,Bombing/Explosion,1,Business,6,Explosives/Bombs/Dynamite,0,,,1,,,4,,
1988,5,9,Delhi,New Delhi,28.632381,77.220004,1,0,,3,Bombing/Explosion,1,Business,6,Explosives/Bombs/Dynamite,0,,,1,0,0,13,0,0
1988,6,11,West Bengal,Unknown,22.986757,87.854976,4,0,,3,Bombing/Explosion,1,Business,6,Explosives/Bombs/Dynamite,0,,,0,,,0,,
1988,6,18,Haryana,Kurukshetra,29.969512,76.878282,1,0,,3,Bombing/Explosion,1,Business,6,Explosives/Bombs/Dynamite,0,,,14,,,30,,
1988,6,21,Punjab,Amritsar,31.633979,74.872264,1,0,,3,Bombing/Explosion,1,Business,6,Explosives/Bombs/Dynamite,0,,,14,,,60,,
1988,6,28,Assam,Barpeta,26.329008,91.005433,1,1,,3,Bombing/Explosion,1,Business,6,Explosives/Bombs/Dynamite,0,,,7,,,60,,
1988,7,10,Assam,Nagaon,26.346371,92.684043,1,0,,3,Bombing/Explosion,1,Business,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
